AUC_inf,Cmin_A,Cmin_Ts,Cmin_Tm,Ts_supp,Tm_supp,TO_1min,TO_2min,TO_1mean,TO_2mean,TO_1max,TO_2max,TO_pmin,TO_pmean,TO_pmax
100423.434046192,8.43177287557189,0.0129675151839713,0,2.23592620569362,0,54.2621258844936,99.9305126999742,88.0156755839789,99.9279480968081,97.3465103693775,99.9734929118064,99.9075473928588,99.8899996588186,99.9691643314925
3696.6158871974,0.000854900222640381,445.277036273336,0,14.7579786124554,0,0.222153869576349,1.66294574759929,0.726312808523936,8.80207894470815,1.48816070888964,20.1945057560335,0.736589835562447,5.2553114448719,25.5703625572522
106527.747584292,9.9888594697797,5.66653087778531,0,45.9721838563876,0,3.39161709609993,47.6764643451419,8.32429820320966,62.0169384702872,6.87889179799334,39.8827243051486,39.3901664255484,65.2736863136909,82.1863718062478
3998.84316593186,0.0161358478402078,241.735417572922,0,33.9525782904907,0,0.375001499456027,2.81293684993141,1.20266233489547,13.8339555625769,2.45604600220534,30.7446541540188,1.25060775835386,8.4815901353787,38.193081331991
43878.9683050282,0.00922664341917499,0.428759470256995,0,3.29808756171215,0,28.3358394418213,79.4541955041356,51.6505687369903,96.3041502774533,73.1951053101959,99.8519515180705,62.6699803417741,89.0065138445757,97.7873006401054
130193.812975773,15.8393191073536,0.000589518004374684,0,0.00244002196126618,0,15.3718086395847,69.2090008151888,26.9195434891323,81.5297957665475,31.550601587243,88.2850859722075,63.9386450976208,80.4057316249095,92.2724271178601
122160.883140301,14.3245178915617,0.0448808348574233,0,0.0929192589502472,0,54.57275356353,93.7419262542349,71.617458600563,96.911762732265,79.9179314751068,98.0392086208555,91.9453077605556,96.4697617267833,98.3870494303817
73998.7798403669,8.66329369853467,17.8073742993258,0,0.707849286763722,0,3.2606768140902,29.08949179706,6.40348900186222,46.2692869766477,9.56266294622524,57.411161506025,20.2143414517274,43.3821285794213,78.0614663343907
4408.71207566786,0.0383823699466752,643.512797466221,0,21.3486990495051,0,0.1585196689273,1.22571110140773,0.500212977174157,6.21462713044145,1.00319176509485,13.3634692126422,0.538139542940819,3.69325466079635,19.0842644169645
41909.4140231995,0.0320638729499223,0.0372038107041018,0,0.162463619264519,0,87.6829922626708,98.5206105617675,94.9080782631056,99.7170959982282,97.5544899572453,99.9377109304921,96.6490863268026,99.1764386657594,99.760720991766
45907.3360067373,4.80674016138366,2.20407236268817,0,1.09993812623089,0,23.6342117951005,78.4935308671254,38.3604693356206,88.8199551871447,49.2559934880796,92.7659663872657,65.688169030205,85.9358369621948,96.8826803737386
4675.32900443686,0.0526164316758386,67.9172097710404,0,13.2522468593648,0,1.29655932109287,9.39247270094291,3.94578527583079,35.1324549412001,7.75289879987034,59.156648911794,4.31601248063993,23.9366714332844,69.0348653807759
46785.2026955437,0.00498822199344917,0.559115678362556,0,5.30121332530693,0,21.6329274734922,74.9858822563943,41.7943368199509,96.1500692927357,66.8274814757465,99.8748295374914,57.3255403556787,88.7301722547103,98.0462516319335
81075.0518000413,7.96517328805517,0.0991643154036146,0,0.178575363760826,0,72.2846197881435,96.9556204058162,84.1002414734074,98.5378896786081,89.142257960552,99.066219665433,95.1347889585228,98.1020919319411,99.3396408710525
130126.279767821,15.8238898135973,0.000451780870324249,0,0.0794040973502506,0,62.4438385874182,95.4083431181174,70.7481168557128,96.3444440288693,32.742050198243,78.350936994406,94.2559554759191,96.2083033633305,92.8142951860073
6219.9686877329,0.0834283480640216,44.8698042196659,0,63.637724515084,0,0.992329985975757,7.47079681092864,2.96805200596841,28.8298878891777,5.81827982681624,51.4908357283024,3.38087208452092,19.3477140525134,70.7935746314526
92111.4959108355,11.0261244334527,161.942040673157,0,7.04562802200925,0,0.235397859282765,2.81403908137238,0.484420473559826,5.73990721763124,0.731197533022888,7.07217637925815,1.91483203700553,5.51249704333083,20.7863431831247
68731.4467180021,6.75391954327254,0.0905313983334517,0,0.142580080649075,0,77.9009910879231,97.7106432349395,87.6939660694176,98.9103990735859,91.7218184775965,99.3010248604859,96.0918204364743,98.5637125024637,99.5881338238327
11688.2158429717,0.125847350249017,0.296655214169128,0,0.521068819708165,0,57.6697260082259,91.8250758189045,80.1225181966648,98.1591051246118,88.9530479374135,99.2704187032378,82.9186641572601,96.7300944441822,99.4611708941219
102902.165492108,12.3888729846583,101.493191011464,0,10.3149538176714,0,0.248275415227949,2.9728725760307,0.516062006024518,6.07568786123108,0.781135212374029,7.49914731796354,2.11977455859956,6.04376652316743,21.4655733566728
130118.58073802,15.8221548868751,0.013087674304196,0,0.150647445662372,0,8.37147505406698,53.1081970867426,14.5037626587328,65.3895470060041,7.43847613898355,40.2712871944492,47.1853863083022,68.1642133772671,83.7445620552609
130130.171051781,15.8354325279655,0.146056277216007,0,0.00558584801766127,0,0.309074549924865,3.69219657185076,0.658753665880728,7.59156511945116,1.00729475720501,9.57920204266565,2.93415517441955,8.2545266419345,27.7630606229919
