AUC_inf,Cmin_A,Cmin_Ts,Cmin_Tm,Ts_supp,Tm_supp,TO_1min,TO_2min,TO_1mean,TO_2mean,TO_1max,TO_2max,TO_pmin,TO_pmean,TO_pmax
2194083.71519188,252.701210160863,0.000161730732368306,0,2.12673005879914,0,99.9395405129252,99.9969624960651,99.8787527079194,99.947389885738,99.9851050699944,99.9989927020547,99.9967157397965,99.9076919012256,99.9988653274758
64004.0886667977,0.0320439422197833,403.571460337589,0,31.5067681150088,0,6.484920721618,42.0906718787975,13.6886707938308,67.5684494518185,19.4646009575404,79.1430447623221,21.7613190762979,51.4254962948241,78.7038453959637
2173333.8548014,244.321978056063,0.288711087848774,0,48.5486160701517,0,58.098722593614,95.1942859631397,72.6869851413199,96.8043694827563,29.5254776945439,78.6144905258901,94.084681654262,96.7176015497719,92.4518016808523
126575.152994349,0.595827722916372,70.7053931494438,0,190.026596731106,0,10.3644273761255,54.9723364519442,20.8776602874349,77.7271739960535,28.6209963128225,86.270447151526,31.8620278508789,64.0222447250695,89.0935959366851
2075569.36536435,229.116621955669,0.00110940784922938,0,3.52355708908146,0,99.8693958269027,99.9965856354292,99.9367826817558,99.9829940988361,99.9806622447684,99.9988832387921,99.996235527924,99.9709034739673,99.9987166697949
2221659.55056349,258.380398181883,8.25656546942246e-05,0,0.00278262251278603,0,73.2708834797615,97.2856184591287,87.3727340624462,98.7587732612361,91.9767918894144,99.2481529245083,96.6461924860353,98.666276542758,99.1610562531057
2200905.46650632,254.233216288012,0.0129447867017751,0,0.117379685902397,0,94.9385853684191,99.6043121342862,98.0935235180334,99.8374295298711,98.7938145658029,99.8888749513149,99.50909190259,99.8263108145732,99.8538036837303
1293239.0211352,152.745117633151,9.03076276806082,0,8.48001449144726,0,35.1254060313342,87.6179110046363,58.6017479083383,94.5242153777367,67.3514586897567,96.1169490302246,81.7096147054527,93.6502996556326,97.3953560730079
75911.8649187688,1.38605093855216,582.925939068984,0,45.8669847527366,0,4.56787458583545,33.7276383245306,9.81573631283501,58.8145473473525,13.7908144312774,71.8772727538359,16.3447187103837,42.2830058822793,71.7879149800956
2021782.37598151,219.149956996174,0.000954300582320699,0,0.187881220409484,0,99.8834263640945,99.9980133372833,99.9733349663265,99.9986366266933,99.9886801380754,99.9994416434944,99.998039035549,99.998338759691,99.9994662802321
959848.467145625,94.5974501232824,0.964933807001292,0,2.15983492536266,0,84.3142075426212,98.5746697759375,92.8451459564656,99.3809573759565,94.8647009819632,99.5646028589594,97.4163079958753,99.1544435853553,99.643915503418
215070.775137819,1.88545480375097,19.0549398623071,0,57.711093705777,0,28.1639433925488,80.8091337318301,47.127256345659,92.3007599502087,57.3702770898909,95.4621394168007,61.7791797425809,85.5043901240461,97.4461046305697
2110082.30334972,235.646632741675,0.000641282246751795,0,5.54176631405087,0,99.9146504464273,99.9973051266976,99.9122378037637,99.9664254493871,99.98454954424,99.9991336446043,99.997139028619,99.9412770014327,99.9990479389042
1973917.20690096,209.497987376217,0.0445675843562949,0,0.218104785510719,0,97.8140415253056,99.8502308741932,99.2139800443725,99.9410567689504,99.4927825236625,99.9618327811323,99.8058859920466,99.9363361507895,99.959735709047
2221100.79757268,258.374168557106,3.06939375073053e-05,0,0.0754930225264657,0,96.1970427958087,99.699828974385,96.382406976268,99.1581232816094,66.4889366549939,88.252574674997,99.6287168478807,98.7055679758638,93.2530423077565
521808.977917768,3.33115783770941,17.8821239534286,0,84.7388980298753,0,23.502263186449,78.4861348235146,41.3432335926275,92.9319418096319,52.3098208036618,97.2832376362642,58.2840674319195,84.1235407860875,96.6819284813043
1582360.85983766,187.871307558747,119.673206476824,0,40.1469227463397,0,3.55760306856817,32.564124548806,9.14478988134649,54.9424341633816,12.451919962792,63.9836455200767,24.9605377014949,53.0872349260571,74.1375605363731
1731960.52146118,167.521802380696,0.0462026364897592,0,0.174262602080965,0,98.3778491116749,99.8832699374897,99.3881792823546,99.9546627374795,99.5926787772487,99.9700073680093,99.8363930609028,99.9493615855199,99.970693878552
589228.707512375,5.01067185297393,0.133642789418968,0,0.639719916701934,0,97.6471440418233,99.7958781042168,98.937832545747,99.9388189927653,99.3151935361543,99.9722026925839,99.4843508285098,99.8451325486775,99.9446069492906
1796010.03380252,208.957187745839,60.2602100531941,0,45.4823704130091,0,3.70196677958109,33.4857885176142,9.68457191496162,56.3925234197879,13.3315241457364,65.3696799776742,26.7556046872866,55.2405451193917,74.2057935788599
2221301.41675612,258.331302540937,0.00115494531422854,0,0.153697584657242,0,58.023438039977,94.7563159962146,73.5645876585274,96.7136379388248,31.1608132902386,76.132679922143,93.5846523662045,96.6183158871284,92.4432887891618
2220435.08098049,258.303268916617,0.112147325882446,0,0.0312682513466709,0,4.46864379429793,37.9248949871251,12.0468841595634,62.0738161849024,17.2765967295135,70.9151098275903,33.0218836453406,63.4906785308518,80.9753112775521
2181295.27787605,252.416765279557,0.284086324139042,0,0.674181383464169,0,39.0205158725064,89.3230986758643,64.8780154310783,95.644868790879,73.9045672217178,97.0612523102174,86.9969394045445,95.3815035527971,97.3761577314425
2210508.04505694,256.315506161394,0.00733141959650606,0,0.0266868089766291,0,90.8924710670242,99.2409822421412,96.620614800007,99.6990767835364,97.7794541825337,99.8042301422872,99.0588110879082,99.6783553989026,99.8075582939546
2195922.58180148,253.450449457449,0.12017570781382,0,0.65223809134216,0,66.211250830291,96.2855313213849,84.5138342345182,98.4724878636813,89.5813086254781,99.0177286524603,95.4218295092177,98.3789632704537,99.0466640124313
2220953.3345341,258.378390721218,0.0040066912240285,0,0.00713409252270547,0,16.1247821215331,71.5185814553886,35.8539197715301,86.9068383569816,46.1944413262151,90.9308701028813,66.9599020627379,86.4513179532528,92.3951773496527
231445.098847141,0.0937019592260946,46.3823771173802,0,164.474603553178,0,12.5180459957534,60.027175115833,24.6977094335313,81.7384215951615,33.2662042796138,88.7215616957258,36.4936998797332,68.5862922328987,95.4052030643395
2221472.63913725,258.378971474124,0.00143303978881724,0,0.00120057630933273,0,8.78525931122489,55.7126566080804,21.9914464383997,77.1199950272312,30.0636280143222,83.3211546144832,50.3821964004166,77.7234263934693,88.6924785016281
122483.506214289,3.73952979899579,33.4444984308009,0,75.9911604904857,0,21.4735529193039,74.8558999330799,38.1547231382966,89.0237018884049,48.0754830817052,93.39601616023,53.4817326069522,80.8646892462426,96.384297658247
2217343.64393913,257.587652444229,0.416914566849433,0,2.65043163019379,0,7.9772965411775,53.1717113222455,18.9425499513365,72.3442102407202,14.8953410775124,41.5049742197228,47.7735733363815,72.9247469705335,80.1913643689338
