AUC_inf,Cmin_A,Cmin_Ts,Cmin_Tm,Ts_supp,Tm_supp,TO_1min,TO_2min,TO_1mean,TO_2mean,TO_1max,TO_2max,TO_pmin,TO_pmean,TO_pmax,TO_plast,TO_1last,TO2last
199827.816448043,23.6589834885463,0.00208341283441549,0,2.24681030804318,0,97.4311565586761,99.956959585148,99.2960441457619,99.9099985802203,99.8773245244071,99.9946393179324,99.9600827405781,99.8492281092964,99.9940973683772,99.9940973683772,99.8773245244071,99.9946393179324
9817.93276279863,0.00698271835501713,445.277036273336,0,14.7579786124554,0,1.00530575759171,13.1820959697742,2.47660682022489,26.0283598415194,3.3011357871517,32.3878480705811,5.71469781357234,17.2365768194898,31.0258649269319,10.7328152774431,2.4642326402588,22.4142271761096
197173.413745222,21.5091085576189,1.96087951345071,0,49.6778352207222,0,5.60261218989116,57.5326864420327,17.8258767057546,71.4956194119921,8.35129264364445,39.8827243051486,58.3573548058744,83.4051692265322,82.1863718062478,89.2144337576138,40.3964695265141,91.072083029539
10452.8268012474,0.128117956508119,241.647505240156,0,34.0404906232565,0,1.6542058839348,20.1889815036231,4.04528722678127,36.8749260964441,5.36491680776171,44.2185682854662,9.13683291858009,25.8875829526649,44.8785106671144,16.7640431399272,4.05259295923146,32.6841585244494
152376.91216768,11.0457573521097,0.234697899278343,0,3.4921491326908,0,56.4369409212198,99.9272550194388,85.7594826494565,99.9548719215255,93.2197064276738,99.9909273838243,99.9075998847278,99.9386778880074,99.989274817815,99.989274817815,86.9328719828031,99.9909273838243
212133.235242319,26.8983755982848,0.000373573319438518,0,0.00265596664620235,0,17.1911235259683,74.9879614769322,42.8920441823068,90.047727959201,50.887628993121,95.1024120586921,75.0609200148298,92.4198340771455,95.6306399671277,93.9736287997914,60.5608919088486,95.0120642578859
206471.008325609,25.4020526757547,0.0448808348574233,0,0.0929192589502472,0,58.7486082064089,95.4227236142171,85.2181983566906,98.6354540347138,91.2055775242598,99.2524931820181,95.2908269710949,98.8817975159293,99.2922806466885,99.065542552634,91.119103635539,99.2385360926884
131817.596447979,17.2062758381022,17.6897017476623,0,0.825521838427221,0,4.38599724322714,40.4661096702484,14.8293416949639,69.8132869889047,22.2859512127998,78.4589132026069,33.4764884972647,70.4260237352532,83.8219727868696,68.8559205478091,21.6947653303939,77.5537624012468
11305.4980431522,0.293451326815367,643.512797466221,0,21.3486990495051,0,0.685348599955728,9.45934672346147,1.70631014703216,19.3775767705233,2.26383878322416,24.2168608293416,3.97229750472545,12.5562582044055,23.6493790762663,7.73900785767602,1.72478600336979,16.8648140638839
133923.197143679,6.65319660150957,0.0302712410092498,0,0.169396188959371,0,96.2222834786342,99.9495621529963,98.76647788338,99.9861328991983,99.227227803539,99.9939343130347,99.9121824423968,99.9903200933519,99.9932094923294,99.9932094923294,98.9909320874457,99.9939343130347
88907.5063325313,11.4634412356242,2.20407236268817,0,1.09993812623089,0,33.6758892718656,88.5362257906963,63.4379178970011,95.8771212422111,72.9427847811855,97.1735099339462,82.0433153684795,95.3380452946141,97.6351584074686,94.4945903138704,71.6451519126427,96.9242472097978
11873.3604395343,0.393677039578867,67.5329965728392,0,13.6364600575661,0,5.31696743637318,46.079521496,12.4055343093694,66.2586305990002,16.0176964897725,72.6114324434688,25.2341756587931,54.2407007312752,74.8748645608017,40.8361588675864,12.5872343556296,62.5992866462908
165403.729953545,14.3115327586644,0.136781305088758,0,5.72354769858073,0,46.4208094454568,99.947798500903,84.5693804802361,99.9339703541826,95.0568896840161,99.9939570307893,99.9431843497406,99.8931697313961,99.9932364728948,99.9932364728948,86.5713604447579,99.9939570307893
161461.158693947,16.5244613042183,0.0991643154036146,0,0.178575363760826,0,78.7261460164104,98.2214861254772,93.2320318975941,99.4580610530128,95.7814221880597,99.668567652349,97.6010855649459,99.5042382545326,99.7042981156665,99.5253245176609,95.6300713465995,99.652040765286
212051.197267337,26.866106563292,0.000229451158999878,0,0.079626427061575,0,65.5794031853854,96.526678394492,75.4776272911991,96.778686196762,32.742050198243,78.350936994406,96.5409564057997,97.2123159424127,92.8142951860073,99.3127759021323,93.4019266526908,99.4361343908247
15710.8236981813,0.599925720744417,45.1414786698036,0,63.3660500649463,0,3.98146296921857,39.1204330392332,9.51343473057693,59.7280044946619,12.4140826364838,66.5763062718356,20.1049501164284,50.0162267985555,77.5998831474558,34.5221856626127,9.75896871163167,56.3786060644466
158572.758149409,20.4848659924933,161.468368270608,0,7.51930042455859,0,0.297753123539947,4.19375931227427,1.17225564821827,13.5471678628976,1.94109560086189,18.8380646281622,3.499971876627,14.9510977063966,27.6453823114499,14.5498057118485,1.91940086122486,19.5853236161311
137101.103771594,14.6128504106963,0.0905313983334517,0,0.142580080649075,0,83.9828407045963,98.7447257604608,95.0013327954631,99.6049444463629,96.8320035603807,99.7455600804727,98.1650079595273,99.604417720465,99.7723151253673,99.5845683519062,96.6815552295315,99.7280494390855
27695.3189182476,0.84778164872274,0.296655214169128,0,0.521068819708165,0,84.3808174745593,98.8213677764514,93.2399198601406,99.4864771645441,94.9284184329991,99.6151286655158,97.0492231718729,99.17717810396,99.651047691023,98.5909913545025,93.4996587473905,99.4178837521459
174426.277711825,22.3388211668972,100.695727180578,0,11.1124176485577,0,0.303639534830701,4.25224406808466,1.22150566803445,13.9997497319621,2.04781373999807,19.7415384907269,3.75817412144978,16.0419475342364,28.502666779367,15.9494400910185,2.03341018129415,20.5161646595964
212171.345269498,26.8727380877947,0.00637874113666467,0,0.157356378829904,0,9.46419406370247,60.1783381146108,22.5664190328601,74.4061611954008,8.75958648263385,40.2712871944492,60.2752414010969,83.8948210011998,83.7445620552609,88.712118347313,43.6318096339906,90.5684328017125
211993.453544341,26.8900166987914,0.145644629250539,0,0.0059974959831291,0,0.353141987901535,4.8643578866946,1.48494895050354,16.4857496063838,2.56508455648946,24.711090682784,4.88227829001242,20.485470300276,35.9321676279654,20.9999203674541,2.55293270097209,24.5082142041149
207349.480370683,26.1914564775209,0.574902791779395,0,0.438332691640905,0,4.65110646416174,41.343562745366,17.0497787719888,72.7852161070338,26.4994533445704,81.8214066937994,40.9768441358782,76.6812572440876,85.7378643203543,78.1546196698953,26.277367429497,81.5550386375072
210134.867072882,26.5106773612605,0.0143789855425008,0,0.0215905832950157,0,43.1225411139405,91.6528700914959,76.149484995389,97.6342537371446,84.9264382231299,98.6082181932657,91.5826540498171,97.9857046560748,98.7781809093381,98.2561677045572,84.7801677921432,98.575244466653
207047.108459011,25.7134792762115,0.314760631381063,0,0.501960064702736,0,12.993999009345,68.42400126961,37.9293355790747,88.5334338195348,52.2780550305739,93.2836311805769,67.905442674559,90.3466670448558,94.1348562515336,91.6716674995935,51.962060558797,93.1286884902946
212111.04853751,26.8938549151667,0.00818354282840299,0,0.00359629417929166,0,1.43559634824701,17.3646937184295,5.82436180125393,44.5285473052734,9.81070919363594,57.4954533666529,17.4212977476551,50.3611059217452,65.7709396559208,52.215631757458,9.72088829606856,57.1615389880734
9894.35637020666,0.0203791726534666,161.686962096162,0,61.265113870842,0,2.05082533054549,23.8559197172514,4.97651169875326,42.0520939030584,6.57743830096518,49.6870704468681,11.1099969533124,30.6257934032815,54.0055004892995,19.8877559183458,4.95593571688176,37.3704398985651
212084.344345927,26.8978169943067,0.00252141066357129,0,0.000263273886664436,0,0.724391380301624,9.52467698800074,3.00986604194752,28.8818171976948,5.1712768820094,40.6119928656171,9.55962272724522,34.5759701069661,52.5469568839447,35.37088547855,5.11878843888976,40.0675616858815
13775.9079786968,0.756535248158036,111.770096304769,0,3.94296789507679,0,3.70105571664518,37.1703572041974,8.90281781573366,57.4889419343012,11.6506296450246,64.4549813237235,18.8705223035084,45.0807744516873,63.9364630307691,32.8245245790095,9.19936719804693,54.3327140200515
211191.342993189,26.7004652343219,1.2778336932633,0,1.96546041142066,0,0.653327013178403,8.66982316070647,2.65185013539226,23.8796500067526,4.13539311777014,20.0285483312195,8.67123082683697,29.8936976248645,35.585443359219,33.0060597831089,4.62019745612981,37.5782842605078
178146.445794192,17.5864542822697,0.358673497709197,0,5.51687802621871,0,47.2299217729444,97.579605717706,81.1023389844614,99.1684454689211,90.5311696364313,99.614910712365,97.240314938088,99.3211462934106,99.5153679134504,99.5153679134504,90.3841668014258,99.614910712365
10403.6908250352,0.110385298598317,174.632766932935,0,70.5007834290724,0,1.85859229270951,22.1627645442713,4.53026408566924,39.6849335098367,5.99830915962717,47.1932909427841,10.1711611101878,28.8109811776042,52.4217778011731,18.470416811176,4.53394804181619,35.3198863972786
116211.763782528,4.167863815402,116.405806970757,0,414.179330982076,0,0.693422865806239,9.34073011056961,2.08815457662436,26.347598990009,2.76691746363371,15.2335969023257,6.01930957117792,31.1913324143356,26.8525139715351,52.5616204310127,3.05273790443331,59.2089807047
13551.8104103051,0.71446352648817,78.6699336166554,0,3.1876849090055,0,5.16767243655456,45.594233022189,12.1596555764049,65.7115524514983,15.7426376445178,72.0135009125573,24.7816142848044,53.7417151726463,71.6645892256936,40.8351371966877,12.5301643005667,62.6868507305116
168085.740605786,15.6267017315929,0.0101987789457047,0,0.0631605395819351,0,98.3468557071275,99.9466765296442,99.5124844814575,99.9844185465696,99.7266227842775,99.9928686936742,99.9370068690596,99.9889815599395,99.9917741048991,99.9917741048991,99.7092423505538,99.9928686936742
19072.9794315537,0.384168295030754,60.3934787452923,0,100.102373416975,0,2.78002090451731,30.8689175087111,6.73506289761911,51.8035281081973,8.88790669551774,60.2702791205722,17.4912586802499,56.1103644523688,95.0408298538882,31.9699957637313,6.81581103843655,47.4967607379006
211987.946705062,26.8963879049619,0.00122731291177603,0,0.000251954146853913,0,3.2185437538238,32.4234339080978,12.3903432021384,64.923529091507,19.9073942312244,75.6980913994184,32.5100246921606,70.5282107046661,82.8805144100674,71.373094432333,19.7354759923754,75.2921061131071
189373.984471675,19.2240371186739,0.0845908782861277,0,16.2577956305245,0,36.0277225074212,98.9732164324713,81.9179891958817,99.2670826969025,54.2162371255533,99.8561480321834,98.9269270575117,99.2059329426989,94.6733945688098,99.8218812818067,96.9997674596316,99.8561480321834
