AUC_inf,Cmin_A,Cmin_Ts,Cmin_Tm,Ts_supp,Tm_supp,TO_1min,TO_2min,TO_1mean,TO_2mean,TO_1max,TO_2max,TO_pmin,TO_pmean,TO_pmax
155289.671403283,24.4649839951509,0.00247184652455489,0,2.06771890991733,0,99.6201814615928,99.9573268028015,99.3589846793181,99.6036456167344,99.6201814615928,99.9573268028015,99.9666381440938,99.7031139366732,99.9666381440938
4523.64099124106,0.000429948092075147,388.073308692917,0,35.4061232673121,0,0.328375974092137,0.385553528719854,5.00408474869397,21.0788676156779,13.6398896945329,60.1150622240174,0.371817413425828,23.9505234713376,77.0303874373188
151347.203325945,24.3250772022624,3.06803223561091,0,44.4673354542003,0,19.50483913233,69.3011953619681,19.4026247231391,69.9930582818582,12.8370972716548,39.0049342346794,61.3087548753667,80.7520252242951,92.4519816338086
13357.5272276505,0.00881854504910623,63.2152209497807,0,190.565887245812,0,0.64220455945904,0.728357527931253,8.01549234468514,30.7787882688461,21.0932445962368,70.4143695104548,0.68736403527855,33.5788554796562,87.8697720138729
140410.990494449,5.26693708460077,0.0164757126707125,0,3.41422632746155,0,68.7781373340723,99.9378396448419,93.9865890643845,99.8435146514646,98.7826715969307,99.9557610292098,99.836485726851,99.8596795120553,99.9372340317785
158821.731003928,28.915534640141,0.000357689355416326,0,0.0024311154577758,0,34.5894674204806,81.1026682357156,34.3089812353979,84.2116540121923,25.3947461533801,66.8954604856014,76.4000735848371,85.2195811445756,97.3853412214176
157008.790931263,27.1640865814957,0.024511757226344,0,0.102338381483698,0,78.5540121086296,96.7211907508194,78.9714653664438,97.5577978697566,80.6288996525043,98.1330565795886,95.5855728180156,97.42109571355,98.7929997140293
106260.489570288,17.0578788775346,8.42113873056932,0,8.62281686659406,0,10.8635567472235,44.9812498396668,11.5896902882421,56.6885627159035,11.4589755874617,64.7964440375901,33.2835513713036,73.2623490580766,96.2459824476926
6030.64063781427,0.0232973286949127,560.796297770646,0,51.2335690137481,0,0.327062732780633,0.357120059947413,3.44280232871857,15.4606685452013,7.94605436280851,47.8972911010234,0.327337117333205,17.7935622921433,69.7056868483652
135173.774149674,1.74849193731296,0.010507457328946,0,0.173293877543493,0,98.3332765913245,99.9447068748124,99.3942007964595,99.9606054536336,99.6599078422003,99.9696538986615,99.7814047248495,99.9456518938022,99.9629474150195
91008.5537533332,9.89485451455603,0.892562113243905,0,2.1489030791077,0,58.0549784010535,87.9650551269014,61.877308701412,93.6138162352414,65.5070282157118,95.5581652291412,79.7694155232262,95.4336300180017,99.4447411752477
25728.4232996558,0.0339428205764124,17.9692146363551,0,56.7503051265006,0,2.9240986256666,3.13100183227534,22.4709564113699,60.0447217234389,44.313433776495,87.8597765168332,2.82812829199875,61.5294555331733,97.1426967528052
144565.620894643,10.6423137146082,0.0105550705085876,0,5.38409689569039,0,66.178021453549,99.952118942357,95.3248459736697,99.7324994206524,98.7258191131208,99.9566504304047,99.9380946026936,99.7941212609757,99.952292372812
142804.906275021,17.167074867709,0.0578457901458131,0,0.197823969241031,0,90.7790933634165,98.5937789299774,91.4962591605859,99.0975474957109,92.4763969097525,99.358013547869,97.6823199967493,98.9542572941007,99.7283182532612
158787.879216452,28.9086147470309,0.000364762269869683,0,0.0731455594519015,0,82.9162557467197,97.5271884974902,73.9782362205381,94.0960678621427,38.9179594375287,52.7706432261878,96.7706726183425,96.0760683482441,93.2541788627259
67316.5210475237,0.0645453768971106,18.8234069256161,0,81.0618303826959,0,2.81113863258627,3.03960829272886,17.7304613069595,55.3292588940798,35.3277947385313,89.2764946126587,2.63601139286242,48.1536448384046,95.0974154622311
122938.658846843,21.1072792445968,115.146080362095,0,40.4133871386095,0,0.774945920266662,5.38456393272899,0.811656022287022,7.81361116088403,0.70777701535185,6.86083588360952,3.60248238665917,16.8758663196872,67.9268880033951
133460.72225368,14.2819990380712,0.0528822517060745,0,0.161705580760194,0,93.3287095975357,98.8985022062069,94.0229215169643,99.3509718440878,94.8095779427407,99.5568091196075,98.1160688816901,99.3069876076078,99.8654641664258
76515.5179836618,0.13467555694151,0.157962040634257,0,0.594783507337898,0,84.1897320092104,86.9305730111405,96.502290085136,99.383539568239,98.4984790537686,99.8748114591526,83.9355103655226,99.1113972917783,99.91207738831
135441.984877793,23.3670923350788,56.7594931146341,0,46.1640847189448,0,0.78377499123238,5.63494776144636,0.811936127451354,7.92490560447334,0.704859315252301,6.87875784496885,3.92442381522647,16.9073492948978,65.7147141412467
158789.210675908,28.9014858184636,0.0104155261148005,0,0.140308773887877,0,21.0530774655638,68.4006059032461,19.4894792853601,68.9844453934971,11.8137091478584,36.2731274262152,62.001214666946,79.7850096759923,92.4434470560653
158767.80453834,28.9042258415967,0.10865090732343,0,0.0309413388692611,0,0.894916652666816,6.82422690570938,0.908641525427595,9.06128630185454,0.783066137345285,7.69687694566587,5.22902319752616,22.308054408806,74.7671679137665
