,T0,thalf,KD,y_test,y_pred
0,0.1828369,0.066132767,27.74876054,0.0,0.0
1,13.47219871,0.612619841,0.71516034,0.0,0.0
2,179.5817751,92.73899969,0.001831716,0.0,0.0
3,0.007834129978567944,202.80562965861319,0.19558169842833442,1.0,1.0
4,0.001137808329839408,2.5564650755492893,0.008472572317507712,1.0,1.0
5,2.672947006642235,20.749024104917517,0.10117531611626807,1.0,1.0
6,5.391771192,19.36238268,147.6212029,0.0,0.0
7,0.002808421,0.857734288,231.5274841,0.0,0.0
8,0.6034945754804102,3.4222146191829856,0.09627313420081501,1.0,1.0
9,0.041950962,1.507348419,0.008630141,1.0,1.0
10,0.036952659349813954,2.1646124921099656,0.013332426972846673,1.0,1.0
11,0.139170276,27.5580477,0.227624569,1.0,1.0
12,0.3741949296940611,278.2183515479601,0.7990211864460615,1.0,1.0
13,0.18077017721467478,53.55706401983915,0.003030108879612938,1.0,1.0
14,0.020584181853631776,2.908381317408959,0.017322781775427558,1.0,1.0
15,0.05614937,13.83253479,0.013864657,1.0,1.0
16,16.86542157,0.032128735,150.5108473,0.0,0.0
17,0.032767831,138.7555573,36.30602244,0.0,0.0
18,71.11301344,26.16378085,188.4289715,0.0,0.0
19,0.02002642,0.212501401,0.002017229,0.0,0.0
20,0.016829283,112.7129195,2.263462226,0.0,0.0
21,0.03928009,146.6537715,0.00667587,1.0,1.0
22,0.0025719628745000866,125.23377840769636,0.020769445640833658,1.0,1.0
23,0.001452774,16.29611442,9.819222837,0.0,0.0
24,0.09142308842091912,21.632776803981237,0.34763446798873904,1.0,1.0
25,321.9993498,35.53281687,0.559685414,0.0,0.0
26,116.7541303,89.38146232,81.68063359,0.0,0.0
27,0.00192534,0.654471898,23.55939921,0.0,0.0
28,0.217414886,59.42819192,67.83407591,0.0,0.0
29,0.024622252,1.784061555,0.155176134,1.0,1.0
30,24.51005215,0.288793567,0.004505975,0.0,0.0
31,515.2739407,9.701947966,38.71680222,0.0,0.0
32,0.3046223631677432,3.640742882113433,0.10134899697355122,1.0,1.0
33,0.0034728014309421545,6.512036284334863,0.007798668728929481,1.0,1.0
34,0.138172738,0.092885599,0.001702183,0.0,0.0
35,1.5152522008501992,6.059973359281489,0.03161524077715333,1.0,1.0
36,0.207661647,5.135263732,0.729070021,1.0,1.0
37,0.043784006,1.075571614,0.006100034,1.0,1.0
38,1.963147295,1.862744226,0.146045107,0.0,0.0
39,0.1903734497970691,36.95022949096801,0.1129719824080275,1.0,1.0
40,0.004532205698825545,0.9828393821373549,0.0037930652573544762,1.0,1.0
41,0.020088326836571472,154.3327204669545,0.023635445503042453,1.0,1.0
42,0.010341584,115.0559777,1.913245505,0.0,0.0
43,0.054072424,59.64656001,230.3339868,0.0,0.0
44,0.04508181578760659,5.302713012475618,0.7474587844408186,1.0,1.0
45,0.038011035,9.340089645,564.230788,0.0,0.0
46,0.001124249,0.121234339,506.7062146,0.0,0.0
47,0.012186489877411848,9.55362319061655,0.052899236030923814,1.0,1.0
48,8.153008063,0.983877267,0.030727763,0.0,0.0
49,0.01678479312629879,0.3756727109718376,0.008550063856911101,1.0,1.0
50,13.4412314,251.7906264,10.08698669,0.0,0.0
51,0.06506111896580824,10.851884450018456,0.005255355433859227,1.0,1.0
52,1.155946519,243.4217348,89.35319501,0.0,0.0
53,1.38321181,0.725312558,0.148397288,0.0,0.0
54,0.0262983289155172,84.49495355138826,0.008552470839825233,1.0,1.0
55,653.20263,1.101134572,0.818377529,0.0,0.0
56,0.061715454,4.197730089,6.741645536,0.0,0.0
57,0.2990866734427616,23.329345548917246,0.01368166554988802,1.0,1.0
58,0.00472972719208094,3.3947455234758186,0.034937469975617245,1.0,1.0
59,0.067502452,0.403694765,0.524846944,0.0,0.0
60,1.340502102,0.553796328,0.001248331,0.0,0.0
61,0.05116203029219157,1.9411885055563227,0.001253291938362147,1.0,1.0
62,0.039031343773885174,229.26883460815418,0.008744355511410007,1.0,1.0
63,0.1186597866241029,4.721298133013684,0.10233026314706796,1.0,1.0
64,7.358459898,0.539559979,7.594274591,0.0,0.0
65,0.639564973,5.27239632,42.78841457,0.0,0.0
66,164.8938647,83.93318334,0.007469922,0.0,0.0
67,0.06549940859473474,27.645480484763358,0.02148496636226286,1.0,1.0
68,0.19871006682328685,1.5019343463023722,0.006091196650408855,1.0,1.0
69,470.1281386,221.013894,17.64252063,0.0,0.0
70,0.066402554,0.079073862,0.004133065,0.0,0.0
71,120.8134472,0.566893701,287.7279931,0.0,0.0
72,0.007228198,2.876200333,160.5291897,0.0,0.0
73,1.1649929300368491,8.632683368418986,0.10132833873198845,1.0,1.0
74,1.940924395,35.40108023,0.048504495,1.0,1.0
75,3.193068877,178.8932709,0.007472109,1.0,1.0
76,15.07095332,4.572266842,966.8029904,0.0,0.0
77,0.372601816,0.134495076,1.517465233,0.0,0.0
78,0.01700243526952434,136.02830216191438,0.5552858648789447,1.0,1.0
79,0.009332119,216.8175349,1.403459338,0.0,0.0
80,0.001968724,0.066362213,22.62998251,0.0,0.0
81,0.001121524,8.782990065,5.011253217,0.0,0.0
82,491.966912,0.058092535,0.002133411,0.0,0.0
83,1.965424062,196.5126809,0.017253261,1.0,1.0
84,0.03870570594330987,3.4369357132882143,0.00134268687403121,1.0,1.0
85,32.7067081489418,282.9677328702033,0.058962921911617394,1.0,1.0
86,0.015345863770518938,96.31726085001486,0.4501904385077738,1.0,1.0
87,43.51520888,0.019629573,3.525165323,0.0,0.0
88,4.31950345,0.076512359,0.629133999,0.0,0.0
89,148.3957438,0.181524348,200.214599,0.0,0.0
90,0.01494824740101113,8.805772351068121,0.3048917290996399,1.0,1.0
91,178.9391687,0.077307134,0.034909097,0.0,0.0
92,0.03888872428126097,1.7720862668456037,0.3084263464749345,1.0,1.0
93,0.29353021741876945,48.74989429225122,0.060780373145557565,1.0,1.0
94,5.150956693,81.08950638,0.057440344,1.0,1.0
95,0.19470222017785976,2.6871903387006824,0.03694482594768547,1.0,1.0
96,12.24134521,0.048915088,0.08720257,0.0,0.0
97,0.002093843,1.365248412,37.04358387,0.0,0.0
98,0.263637685,0.075833292,0.920973553,0.0,0.0
99,0.17797979858732213,6.877298884119671,0.12192048213979818,1.0,1.0
100,0.6297418236124119,60.49824269857269,0.33097193157800925,1.0,1.0
101,1.523590195,0.072691488,42.1132786,0.0,0.0
102,1.522312737,159.5340656,43.73441909,0.0,0.0
103,0.001234925,2.311912066,38.98649385,0.0,0.0
104,0.007884072673783202,0.7403235162439081,0.0012652006031841018,1.0,1.0
105,8.62553362,1.921063314,657.1288365,0.0,0.0
106,25.78112294,164.3227674,191.3893511,0.0,0.0
107,0.004189827163499742,142.18033947738007,0.003570050164776221,1.0,1.0
108,0.031243617,187.5600185,0.020566168,1.0,1.0
109,33.81203243,0.247240049,103.2220572,0.0,0.0
110,0.028104323,0.34048172,49.7679538,0.0,0.0
111,0.054001081168916706,0.9600125982339843,0.007420012390848744,1.0,1.0
112,0.006740548,0.211131452,34.17633547,0.0,0.0
113,0.01127117,208.1213155,436.348379,0.0,0.0
114,4.402364156,10.83074875,52.02341936,0.0,0.0
115,0.002200883,1.846183346,0.010140174,1.0,1.0
116,0.29176375161223395,155.01887361959243,0.0012684363175098064,1.0,1.0
117,0.060769575116076044,217.7385698245686,0.011044872272672451,1.0,1.0
118,0.64927858,1.096122787,14.18536082,0.0,0.0
