,T0,thalf,KD,y_test,y_pred
0,0.039626659,10.08399845,0.05743859,1.0,1.0
1,24.71162663,2.695048132,0.027120255,0.0,0.0
2,0.06751872413164532,1.9261321249744952,0.0135549281009166,1.0,1.0
3,0.006650815061807765,49.33869230328516,0.2660305612472509,1.0,1.0
4,2.956837231,0.023765953,624.9111684,0.0,0.0
5,0.514796802,15.48256162,124.7193006,0.0,0.0
6,0.23968279795425035,0.06652449907353372,1.1596379490450324,1.0,1.0
7,5.980076779,0.235486411,0.002269502,0.0,0.0
8,0.004565064027505074,0.02059557280915726,0.002729316677596692,1.0,1.0
9,0.010835204,0.019379505,888.4237329,0.0,0.0
10,0.789857936,0.76253184,322.2663901,0.0,0.0
11,86.57794585,0.04330845,1.210098759,0.0,0.0
12,8.558568592,0.025251964,827.8328599,0.0,0.0
13,0.303116217,3.116470825,10.75044622,0.0,0.0
14,0.05805362,0.02580932,0.040444324,1.0,1.0
15,0.08010008,126.8260591,6.483994628,0.0,0.0
16,0.0743585100187247,50.36916071556451,0.41489670307227766,1.0,1.0
17,671.1754131,3.46297812,0.016223401,0.0,0.0
18,0.009545018284305321,0.08300944285348712,0.04814611055523552,1.0,1.0
19,9.861224059,0.717426435,14.11779058,0.0,0.0
20,209.6307563,0.397030814,0.009723923,0.0,0.0
21,6.736037233,12.87267563,0.298775141,0.0,0.0
22,3.401459757,1.62934933,136.0097807,0.0,0.0
23,0.001102341,0.145990207,1.691512645,1.0,1.0
24,0.954186715,0.115840807,28.95221599,0.0,0.0
25,59.78236665,15.83516107,0.023669399,0.0,0.0
26,0.006013349,64.36463518,41.99082736,0.0,0.0
27,382.7304973,2.369746551,0.470620539,0.0,0.0
28,0.2920702556774094,22.858039584546972,1.7918428837383193,1.0,1.0
29,0.037312221,0.089806324,0.001242004,1.0,1.0
30,74.31669009,0.344441776,0.126123907,0.0,0.0
31,0.022309899,1.700908864,2.195012556,1.0,1.0
32,1.949611848,0.246871851,2.688825618,0.0,0.0
33,0.763382019,177.5742769,0.017825241,1.0,1.0
34,4.541748389,0.07239541,0.006098629,0.0,0.0
35,0.003969434,0.13127036,0.001178629,1.0,1.0
36,0.003272103,24.80470766,8.926106577,0.0,0.0
37,0.09447162758778516,32.62898677945077,0.06784804816155071,1.0,1.0
38,0.066736167,0.085731098,5.063400892,0.0,0.0
39,22.44711132,32.97862231,0.136531973,0.0,0.0
40,0.038527593,1.769991271,0.020991751,1.0,1.0
41,0.001052327,11.96513975,33.08949413,0.0,0.0
42,1.913314761,7.674946257,6.962678551,0.0,0.0
43,0.00352825,8.903184739,0.452542065,1.0,1.0
44,0.07887806697189145,63.14328489205805,0.0037237059441287096,1.0,1.0
45,0.001748305,4.925736896,56.94196837,0.0,0.0
46,0.04034642103833407,130.1996780751505,0.01563046730618401,1.0,1.0
47,0.599935716,0.029603912,0.036132837,1.0,1.0
48,0.065937333,3.575266599,0.141447052,1.0,1.0
49,3.545774847,9.091575257,0.002216745,1.0,1.0
50,0.034745285022638586,2.636184520922051,1.2313038865441797,1.0,1.0
51,0.004599928,0.270455299,470.4688801,0.0,0.0
52,0.006315185,19.89090812,783.7038426,0.0,0.0
53,16.030090485578313,100.11700313193364,0.0229377123483281,1.0,1.0
54,0.086149168,0.125163252,0.56055399,1.0,1.0
55,0.139470799,0.296388456,13.98504992,0.0,0.0
56,0.10167668457400371,1.399775141617099,0.01356563538625917,1.0,1.0
