,T0,thalf,KD,y_test,y_pred
0,766.9463006,0.339897453,1.271987358,0.0,0.0
1,0.00852002,4.998608577,0.371221915,1.0,1.0
2,0.105589389,93.57373797,16.76462952,0.0,0.0
3,0.485482097,2.247463224,0.356535519,1.0,1.0
4,0.010852789,27.68537684,1.621456276,1.0,1.0
5,806.5075875,4.402118502,574.8794556,0.0,0.0
6,0.006508341,5.153400768,231.4519422,0.0,0.0
7,2.207124164,38.90851453,0.734272929,1.0,1.0
8,11.79398749,0.031589837,0.003229901,1.0,1.0
9,0.088542258,134.2404287,0.373455561,1.0,1.0
10,0.4442515805385328,92.99590620427591,519.639737447924,0.0,0.0
11,1.66473717,48.35172454,17.24040691,0.0,0.0
12,2.439911627,56.82393012,2.156338037,1.0,1.0
13,327.9040806,47.98309208,0.117357306,0.0,0.0
14,87.83184751997473,0.05734473980400246,0.008951139179739814,0.0,0.0
15,197.9382786,3.319860231,0.18638219,0.0,0.0
16,0.001216119,186.1653725,0.001920098,1.0,1.0
17,0.139514452,3.19578827,5.101403249,1.0,1.0
18,299.0375592,11.79409467,0.783070564,0.0,0.0
19,0.00114405,63.4158908,0.005275503,1.0,1.0
20,35.22702046,0.82365697,12.64528026,0.0,0.0
21,0.021174575,0.633543045,4.19722946,1.0,1.0
22,371.513342,1.817401169,152.7213834,0.0,0.0
23,0.464392578,1.650180392,3.178535323,1.0,1.0
24,0.081349856,0.037995043,0.026879985,1.0,1.0
25,0.648558578,0.038268935,914.6687103,0.0,0.0
26,184.8136206174803,2.506120726923162,0.009836996726009257,0.0,0.0
27,0.001205219,0.793719984,2.385751761,1.0,1.0
28,0.023770568,0.026873248,16.07989524,1.0,1.0
29,24.28263855,20.40288165,251.5770287,0.0,0.0
30,6.114092367,22.65250119,426.9656189,0.0,0.0
31,0.113667054,21.64950418,0.416538508,1.0,1.0
32,0.081340804,0.047615133,0.574421324,1.0,1.0
33,1.516051379,55.56340524,0.053302025,1.0,1.0
34,0.00159238749825544,8.545372243763492,341.0499807307956,0.0,0.0
35,0.066301902,89.11645703,0.274102194,1.0,1.0
36,0.067873034,0.042224141,0.157541568,1.0,1.0
37,0.919451377,10.57877951,0.001039668,1.0,1.0
38,32.37560022024048,0.2778975615084304,41.78486910418743,0.0,0.0
39,0.004348026,0.571114707,0.104811795,1.0,1.0
40,402.10585859397315,37.38340789144601,0.009948709332771664,0.0,0.0
41,0.001607943,0.016948357,228.2908585,0.0,0.0
42,0.00830044,15.81361373,477.7913482,0.0,0.0
43,603.1655789370152,95.89423879987743,1.3984001247161797,0.0,0.0
44,0.09148392214621918,0.5949093962838731,168.3754875290556,0.0,0.0
45,17.43453388,62.19382913,0.680318237,1.0,1.0
46,0.980482495,0.174176148,0.012191318,1.0,1.0
47,0.002963613,5.328177675,0.06294754,1.0,1.0
48,155.06653842579934,1.700138919435584,0.07159103878526425,0.0,0.0
49,312.8865038,2.77331736,574.0726571,0.0,0.0
50,0.028531866,65.29845602,3.617580786,1.0,1.0
51,0.00352825,8.903184739,0.452542065,1.0,1.0
52,0.028281739,124.9142242,0.00380566,1.0,1.0
53,899.5923617,223.1753196,307.8906996,0.0,0.0
54,0.047923745,96.10406032,968.5895553,0.0,0.0
55,721.7546736769416,2.05345783768446,0.0064864191347608225,0.0,0.0
56,1.35488286,0.024999211,985.7162952,0.0,0.0
57,24.85876912,26.7665929,343.4154463,0.0,0.0
58,0.00128597,96.0774467,6.447940454,1.0,0.0
59,25.83745161,130.4491961,59.89229745,0.0,0.0
60,0.034616136,0.307047391,0.079491592,1.0,1.0
61,67.15361558,27.0741293,0.153074029,1.0,1.0
62,0.006181827,0.354911946,36.46834821,0.0,0.0
63,50.26721642,0.175068092,0.640421059,0.0,0.0
64,80.84800475974146,0.27855930642313675,407.1896306284259,0.0,0.0
65,28.379850266894994,1.070782492771909,97.30063707907799,0.0,0.0
66,0.050154758,0.917853133,88.71927052,0.0,0.0
67,34.4117457,1.708533298,279.9693767,0.0,0.0
68,0.670897357,54.74576035,49.28212466,0.0,0.0
69,0.7751164508703368,0.3417578001417535,608.814180676792,0.0,0.0
70,5.865065987,230.4922601,4.908224759,1.0,1.0
71,0.014690424,40.7496798,0.018210006,1.0,1.0
72,0.048012346167716796,0.4426330960697671,75.19129695338468,0.0,0.0
73,0.029588561,208.3578079,0.003302946,1.0,1.0
74,0.019857786,0.055455827,14.10515988,1.0,1.0
75,0.060184206,6.955322535,25.73418295,0.0,0.0
76,1.784872939,4.948183619,0.479087629,1.0,1.0
77,0.147059873,145.9765129,1.137091246,1.0,1.0
78,0.045575098,85.80406941,0.659919966,1.0,1.0
79,0.507089732,22.88270624,0.113991101,1.0,1.0
80,0.653950816,276.7335978,0.64158884,1.0,1.0
81,0.001393024,77.43674922,1.016066898,1.0,1.0
82,134.4488707,0.027376205,0.050876264,0.0,0.0
83,0.052740748,4.829031852,8.45560531,1.0,1.0
84,142.3740503,0.181474763,1.58978683,0.0,0.0
85,0.045070316992197344,4.523597084528109,517.3230797817703,0.0,0.0
86,0.156091019,24.88441427,247.0564623,0.0,0.0
87,541.7787464,14.86974345,1.619332626,0.0,0.0
88,0.14733987,21.96645588,3.882189507,1.0,1.0
89,802.694746376787,63.129817252249076,0.09895837912911816,0.0,0.0
90,0.488744552,14.95289656,4.283502826,1.0,1.0
91,0.024945327,0.018322843,134.7110227,0.0,0.0
92,0.14059314837165754,1.0809602733150516,87.16046523978882,0.0,0.0
93,0.526899112,0.047258015,0.66193801,1.0,1.0
94,4.897254228,1.374884363,1.44574223,1.0,1.0
95,223.0055012,58.28908428,0.005574315,0.0,0.0
96,1.363425335,0.105999336,4.801473867,1.0,1.0
97,0.686310391,58.02796433,6.287002993,1.0,0.0
98,0.059898927,17.0965243,0.002612797,1.0,1.0
99,5.275219898,0.019221328,634.0889042,0.0,0.0
100,27.2185917,0.143137705,0.002290488,0.0,0.0
101,2.834413241,0.307350523,0.01223352,1.0,1.0
102,0.733993146,112.3326518,0.19035639,1.0,1.0
103,0.222608551,0.212260925,0.159847588,1.0,1.0
104,104.5917687,92.05398583,10.34429406,0.0,0.0
105,0.012354585,0.029696852,0.003658283,1.0,1.0
106,0.00249111,0.037485778,0.348098533,1.0,1.0
107,83.9643287,5.784335774,0.2476463,0.0,1.0
108,0.006213113534733811,33.463263454785775,137.45118630853062,0.0,0.0
109,0.019677748,46.07345466,2.269277397,1.0,1.0
110,0.004021206,0.410583572,0.588878292,1.0,1.0
111,0.08375879136005754,0.3047961177766526,747.0538245769468,0.0,0.0
112,0.005311338,12.3806095,0.083776773,1.0,1.0
113,264.7886405,0.100755437,21.80571578,0.0,0.0
114,0.018860197,0.823319021,724.1572872,0.0,0.0
115,0.012971548804432732,0.6694202678690606,39.22355929612076,0.0,0.0
116,0.005086785,35.16212518,16.68699431,0.0,0.0
117,71.11301344,26.16378085,188.4289715,0.0,0.0
118,0.001400806,0.197336108,101.9494157,0.0,0.0
119,1.348881414,0.072209109,0.006763618,1.0,1.0
120,0.232213746,0.417015944,4.378204279,1.0,1.0
121,0.002927107,0.393185861,21.40080899,1.0,1.0
122,1.010941134,0.033219613,134.5180374,0.0,0.0
123,0.001655128,2.229834579,679.7945845,0.0,0.0
124,36.30783683,0.057551447,0.028263767,0.0,0.0
125,0.002514821,0.063952683,13.69325819,1.0,1.0
126,4.772769135,0.037771353,0.087760068,1.0,1.0
127,144.0412433609526,0.7024172679514507,0.02637210390145353,0.0,0.0
128,813.4745863,7.725576881,0.547667672,0.0,0.0
129,0.005599566,0.068084988,25.89227767,1.0,1.0
130,0.031435925,4.274392997,0.070991474,1.0,1.0
131,44.4560398,0.485660942,9.877153451,0.0,0.0
132,0.024437926,0.046001786,0.047900195,1.0,1.0
133,0.004183689,229.4046896,17.97232374,0.0,0.0
134,0.044344633,280.9997932,46.20604282,0.0,0.0
135,22.21349406,0.040201639,0.496320288,1.0,1.0
136,0.01549996,46.29119287,212.3511702,0.0,0.0
137,564.9954883389894,1.4432473003965174,8.536381259684337,0.0,0.0
138,17.09661591,0.076026836,6.204053999,1.0,0.0
139,0.601858354,215.2225223,0.036095295,1.0,1.0
140,1.0818724913492084,174.34310435970457,51.61019567577533,0.0,0.0
141,0.077373682,230.4654264,1.818161819,1.0,1.0
142,1.154198715,218.5218408,0.004803069,1.0,1.0
143,105.3014574,1.850792354,0.120393875,0.0,0.0
144,0.010517696,0.309347569,0.253808272,1.0,1.0
145,0.0038411402584003843,70.8913941042216,401.28729334547677,0.0,0.0
146,1.716652759,0.464538813,16.07997502,1.0,1.0
147,0.722300705,0.082758937,0.007373461,1.0,1.0
148,0.18990889,154.3921248,5.245606165,1.0,1.0
