,T0,thalf,KD,y_test,y_pred
0,7.37654318,86.4501491,0.391820646,1.0,1.0
1,0.262132572,1.310391379,412.8009966,0.0,0.0
2,0.014387274,45.0957403,0.023721279,1.0,1.0
3,0.224174019,0.025211483,3.29675438,0.0,0.0
4,0.00192534,0.654471898,23.55939921,0.0,0.0
5,0.372632909,202.2972095,0.114936893,1.0,1.0
6,0.001965237717407776,0.07838950473375089,0.001509294698370204,1.0,1.0
7,8.035145375,0.85934639,515.6608462,0.0,0.0
8,0.02703476,1.026450591,0.001004677,1.0,1.0
9,0.019445476424445336,115.53063711695587,0.13145191823874525,1.0,1.0
10,3.9650477866879883,15.78130193775535,0.1313798079967496,1.0,1.0
11,1.552381553,1.520122726,16.94234467,0.0,0.0
12,406.8479984,268.6205069,0.087046066,0.0,0.0
13,0.001072451,1.231480312,293.4979365,0.0,0.0
14,0.193691334,2.071067347,0.002233904,1.0,1.0
15,0.074116235,0.0317539,2.969586598,0.0,0.0
16,0.6738230040776799,0.9031335047595522,0.016530222197771435,1.0,1.0
17,0.1652983683940269,8.214519751059138,0.07337837763081614,1.0,1.0
18,0.00224739,34.00672922,0.003037013,1.0,1.0
19,0.007692362779165529,0.4380015331207567,0.09436074043818204,1.0,1.0
20,4.725953006,5.465064548,0.030705078,0.0,0.0
21,0.28726597,236.7216572,6.622215368,0.0,0.0
22,0.05287335,0.549020256,0.145130251,1.0,1.0
23,37.5622922,0.088019631,152.6332932,0.0,0.0
24,0.01393393,20.5736753,62.27012155,0.0,0.0
25,223.2338276,0.066995655,0.433177311,0.0,0.0
26,2.217989733,1.040560925,3.607405467,0.0,0.0
27,0.25522526778037696,9.705088273397127,0.05207068584878048,1.0,1.0
28,0.0025102882319505363,5.869694732975562,0.014339308525400404,1.0,1.0
29,0.689844176,2.116822326,0.897828073,1.0,1.0
30,1.901259207,18.61615867,39.10625897,0.0,0.0
31,4.049496645,0.75719787,0.067955033,0.0,0.0
32,1.114288781,0.036290924,1.240611446,0.0,1.0
33,1.837298336,5.970715388,0.36061476,1.0,1.0
34,16.00584187,0.035481037,0.209231121,0.0,0.0
35,0.169229526,0.303429269,0.666474253,1.0,1.0
36,1.0897970771178862,218.0636414215525,0.01726731783217093,1.0,1.0
37,2.7042727047705197,161.45824288725802,0.8085246138299608,1.0,1.0
38,0.075864355,0.018540857,0.466541922,1.0,1.0
39,0.04916083768834974,98.26454213583445,0.07338142913193306,1.0,1.0
40,297.1988335,0.092525359,1.255989908,0.0,0.0
41,0.308144111,297.3134591,0.389870998,1.0,1.0
42,0.0386850009739479,0.020055288136544405,0.01673119714728049,1.0,1.0
43,0.001569969,0.114674265,2.844111665,0.0,0.0
44,1.1000348806975035,27.554904766621455,0.1197886485475361,1.0,1.0
