,0,1,2,3
139,26.72174678,0.186904104,4.971019582,1.0
140,0.103748134,0.27095608,0.00692792,1.0
141,25.28498175,3.062262489,756.0843663,0.0
142,0.197676434,0.30169024,0.003464622,1.0
143,0.002751311,0.018239568,2.651369605,0.0
144,0.004202128,0.379946541,14.61615599,1.0
145,0.055309702,77.03646047,1.098938173,1.0
146,158.0966641,0.25488999,521.3893374,0.0
147,0.009803989,4.575527478,0.001826528,1.0
148,7.543551025,0.053941741,0.003477835,1.0
149,0.277779724,12.64172629,0.025641364,1.0
150,0.193872694,2.671005503,0.931287636,1.0
151,14.06725144,100.5627804,3.397528674,1.0
152,0.524103423,19.17295384,0.009404526,1.0
153,0.840257231,0.10269224,380.2918325,0.0
154,7.610234355,7.12801877,0.531086004,1.0
155,0.015700623,0.020048415,0.050299159,1.0
156,252.4305525,0.218380328,547.0445634,0.0
157,655.6655139,151.1828938,424.9102397,0.0
158,0.007762071,207.2849095,0.008193209,1.0
159,0.161725799,0.495286657,1.556826619,1.0
160,0.044650317,0.128471331,0.273895915,1.0
161,5.85038502,203.0047367,0.05173927,1.0
162,193.4374455,202.4311201,3.005780465,1.0
163,0.169582531,134.0713927,0.022195824,1.0
164,0.00665291,0.279095024,3.689315854,0.0
165,85.5877111,1.227393312,0.154990093,1.0
166,0.051288817,3.153066309,1.521846692,1.0
167,7.499670947,26.4378329,0.069912335,1.0
168,214.1794688,0.735867547,0.133320628,1.0
169,0.677332647,0.16444943,0.131054792,1.0
170,7.919386648,0.196027956,473.7996604,0.0
171,9.562720121,0.060007237,0.13053497,1.0
172,0.087282383,0.073813711,193.6998886,0.0
173,114.8378287,2.454527102,1.560703953,0.0
174,0.001532596,2.173463897,0.004053363,1.0
175,0.084881483,0.16792098,0.004295318,1.0
176,35.93009468,274.8900379,2.340406047,1.0
177,5.223419187,9.75298042,102.860771,0.0
178,0.00179809,4.342644911,30.52191988,0.0
179,12.24711733,8.274983466,864.9180499,0.0
180,0.035066014,72.90277279,1.57068775,0.0
181,142.4409688,4.824492674,43.58268208,0.0
182,0.614233624,169.5376141,65.13614603,0.0
183,0.001533822,39.74935389,0.002218185,1.0
184,4.034952509,5.039262783,0.002636937,1.0
185,71.94058856,131.0122934,0.001362164,1.0
186,0.396770956,0.020530119,17.26356756,0.0
187,0.017334675,160.9371723,0.082794939,1.0
188,29.01944953,68.32423058,443.1238996,0.0
189,2.50051443,0.060321212,1.162516821,0.0
190,0.034109364,272.3826245,0.206821311,1.0
191,0.01950999,124.5286269,0.204806618,1.0
192,0.005578075,3.147601459,0.432729588,1.0
193,0.40851903,8.423180742,3.757350297,0.0
194,0.002806573,1.314096819,23.59930425,1.0
195,0.003811973,0.3903207,106.0385416,0.0
196,51.98135316,0.438716011,2.775932649,0.0
197,0.016549993,0.643970483,42.17100559,0.0
198,9.240489989,0.033842288,0.00151031,1.0
199,49.50762888,87.1180978,0.002358078,1.0
200,0.242878877,258.742259,1.270895656,0.0
201,99.63321816,25.37949276,0.019943005,1.0
202,0.013336898,0.087233714,279.2103256,0.0
203,0.27328798,0.474781475,0.034537287,1.0
204,0.00781479,0.042605072,0.014264796,1.0
205,364.4650098,4.747127033,0.459113619,1.0
206,73.40723228,82.96402047,8.039722336,0.0
207,9.336292386,0.022640143,241.2551953,0.0
208,72.73893862,0.840735285,981.0039121,0.0
209,13.74790299,0.030938096,1.190714555,1.0
210,0.002628703,0.321064742,443.8352589,0.0
211,0.124533313,0.02838284,155.8876109,0.0
212,0.422204652,63.68266525,0.010368514,1.0
213,1.181423109,0.031494686,2.818710708,0.0
214,27.83009958,1.969444727,0.057034124,1.0
215,0.450049853,0.453778801,56.30571643,0.0
216,2.366873099,27.50880013,0.131683751,1.0
217,0.011669112,35.97876241,142.9394687,0.0
218,0.052639041,3.966345066,2.262129684,1.0
219,0.001787216,0.960893362,27.60231393,0.0
220,49.72727244,82.57913572,0.001761687,1.0
221,137.2326515,214.650627,49.50642152,0.0
222,1.108731334,0.02203381,5.023421981,0.0
223,64.47470277,0.378938625,108.5424552,0.0
224,0.01092993,0.04909126,29.39623149,0.0
225,0.001205219,0.793719984,2.385751761,1.0
226,32.48146453,0.720555567,41.32754362,0.0
227,0.364845003,99.4324398,1.134893517,0.0
228,4.321084214,225.8454737,42.94468186,1.0
229,51.41895124,0.305059474,0.815259862,1.0
230,56.75377002,0.022237254,0.002483055,1.0
231,19.51315709,2.177841407,0.004957504,1.0
232,0.005688774,32.90511436,250.9143506,0.0
233,14.9110863,4.057791453,0.323044919,0.0
234,0.134566579,0.047087013,0.02900414,1.0
235,595.7436268,0.948516816,0.03868714,1.0
236,2.956837231,0.023765953,624.9111684,0.0
237,1.781784529,0.729416044,0.25517989,1.0
238,0.066341682,12.82524399,4.521252835,0.0
239,0.001068743,0.605107575,269.863877,0.0
240,13.2730963,2.768714521,5.163074994,0.0
241,0.115295689,0.066342944,335.6156651,0.0
242,1.365187261,0.076596869,447.2497521,0.0
243,915.2177292,211.8729472,19.67037179,0.0
244,1.359741894,6.948018103,11.67688513,0.0
245,1.299807814,76.41443141,0.004698764,1.0
246,0.003045776,128.4486001,3.971564502,1.0
247,0.078211227,0.527727101,393.6108519,0.0
248,108.8270397,0.128853607,0.062499564,1.0
249,76.03864379,0.161370651,6.952012438,0.0
250,11.85342332,77.35837311,0.003457917,1.0
251,0.63085685,0.086480408,20.93078651,0.0
252,0.864321317,98.15818609,0.167592314,1.0
253,0.002218456,0.024915071,19.86255763,1.0
254,0.056402492,0.096046197,0.926033448,1.0
255,0.857293424,222.2012899,401.7359283,0.0
256,0.041852888,2.716483671,1.099400802,1.0
257,0.001362494,0.122194678,69.52792041,0.0
258,63.1143104,48.71732392,53.40912195,0.0
259,0.124746785,1.510494051,0.04817229,1.0
260,0.014487954,23.74600935,11.96986869,0.0
261,0.379976776,0.156342811,0.465995094,1.0
262,18.95029646,0.093031396,0.261563546,1.0
263,0.816016847,0.31181822,0.268601193,1.0
264,0.586957603,34.33417546,0.618782839,1.0
265,4.369418023,0.351474434,595.8926178,0.0
266,40.72049772,0.292862492,0.086217736,1.0
267,0.091629988,37.34312992,1.564442893,0.0
268,0.192875541,35.34460681,0.201563887,1.0
269,4.831883324,0.302746785,0.014039246,1.0
270,0.012047645,281.293158,0.049829032,1.0
271,0.015502874,113.2921844,20.90608159,1.0
272,0.593240271,0.017750989,44.77191228,0.0
273,0.409189635,2.145748353,468.4100379,0.0
274,314.6509712,2.655504397,964.4812451,0.0
275,1.137223142,0.326648782,0.316364168,1.0
276,9.475591917,14.32655159,0.557446694,1.0
277,35.53172174,140.811638,0.069989995,1.0
278,0.003243659,6.64809854,0.047442685,1.0
279,0.002402489,0.613428639,112.5933913,0.0
280,3.377917204,0.022195396,0.074176365,1.0
281,0.058698435,0.105233364,0.088152153,1.0
282,39.63220353,0.30500999,0.004640474,1.0
283,65.62317303,0.180475209,0.086671308,1.0
284,0.237800415,53.66485908,0.003630965,1.0
285,16.26406387,0.040835128,0.00299463,1.0
286,0.02407828,0.199831836,0.001026183,1.0
287,166.015347,0.891884779,0.150911491,1.0
288,14.23048966,0.01822114,14.75885,0.0
289,0.029745965,0.118321526,2.13127976,1.0
290,18.61422476,0.031301679,0.06760218,1.0
291,0.123966978,22.59673104,0.833599314,0.0
292,771.3104261,2.11964066,1.878830774,0.0
293,7.610616597,0.706394093,0.722632104,0.0
294,0.008461113,0.709895404,29.54384975,0.0
295,2.296843915,2.409399793,0.001198534,1.0
296,0.058255493,0.039318718,1.191212023,1.0
297,0.467094033,0.067215232,0.273745501,1.0
298,0.271372244,0.17327407,44.02502952,0.0
299,8.047110763,292.4784194,132.947217,0.0
300,0.001102186,162.2322841,15.14895423,0.0
301,973.1719798,8.083699934,131.0113784,0.0
302,1.178867072,6.332618357,0.044944015,1.0
303,176.5510297,4.179501476,0.093165057,1.0
304,0.174372055,8.222220522,0.082282876,1.0
305,0.001138295,9.29390524,0.002875839,1.0
306,3.115636048,3.311561726,0.006729318,1.0
307,1.874511296,2.532231553,94.81705076,0.0
308,57.53896985,37.55846812,27.59226031,1.0
309,0.022354526,116.5288417,222.7879537,0.0
310,45.28678916,88.37728333,1.365460636,1.0
311,9.402764509,0.082721371,511.7788148,0.0
312,0.098917312,32.62376619,0.050653202,1.0
313,704.4998596,9.221744819,80.1350294,0.0
314,0.001691784,0.02530106,0.072616277,1.0
315,426.7174713,155.1531434,0.236089705,1.0
316,0.066989008,65.00539781,0.003614956,1.0
317,0.011503029,0.419070798,0.001291574,1.0
318,0.004294462,0.028189325,75.33901516,0.0
319,4.160217752,0.037649512,21.86267975,0.0
320,3.919390916,3.642623851,70.21038686,0.0
321,398.0993707,66.27042842,0.011502278,1.0
322,0.322523109,0.077892736,29.06208814,0.0
323,10.85231912,19.50851616,702.9353856,0.0
324,0.04470095,0.564999389,0.00132543,1.0
325,4.503799155,173.7835379,10.51031866,0.0
326,0.612019617,275.7795531,0.210807081,1.0
327,0.716975799,15.65467112,0.75087328,1.0
328,0.060842537,0.108357241,143.5396568,0.0
329,2.147398377,2.50315965,0.028148617,1.0
330,0.006181827,0.354911946,36.46834821,1.0
331,0.019680728,0.092463394,0.022105243,1.0
332,0.010146686,0.371153327,0.010685395,1.0
333,0.002193198,34.61469858,0.002091949,1.0
334,75.99927048,0.423476586,0.247690938,1.0
335,0.020910616,44.97524732,634.6908137,0.0
336,484.1665634,3.034977609,15.16300271,1.0
337,0.045187183,0.058478422,0.001372377,1.0
338,102.9775255,0.685514156,13.36294223,0.0
339,0.089929005,118.3335494,3.8067105,1.0
340,551.1431845,0.049755333,728.2143569,0.0
341,13.17166334,0.102661269,2.420044915,0.0
342,146.805919,0.186248324,370.1824176,0.0
343,67.2133612,0.028483124,0.365831223,0.0
344,0.002479958,14.52261289,0.385307381,1.0
345,53.71773366,0.315816101,0.001452699,1.0
346,50.97788309,0.372813442,9.223975066,1.0
347,1.185329514,0.04852607,954.5730875,0.0
348,0.672645678,5.476949975,0.021260572,1.0
349,32.37071693,5.68650584,0.011408121,1.0
350,0.007048827,77.91688518,0.049373238,1.0
351,0.007093788,5.291727857,8.336649731,1.0
352,8.448122343,0.836017681,21.66259265,0.0
353,0.387697767,0.038771187,73.71265021,0.0
354,1.445180923,0.197775796,0.921572072,0.0
355,0.004620417,0.111601925,0.027268549,1.0
356,15.04808028,0.074849272,0.028825089,1.0
357,0.054684691,6.320626089,157.0932334,0.0
358,12.97003397,4.263508075,0.00138555,1.0
359,51.87640975,0.019101179,0.121925497,1.0
360,0.972032027,84.22002831,141.093706,0.0
361,0.198986213,0.455583265,3.845193606,1.0
362,0.021004177,171.4705115,0.007533661,1.0
363,13.3131207,0.906837858,20.36721028,0.0
364,1.198462406,47.79162223,0.001461856,1.0
365,4.765045497,0.018171543,5.375478786,0.0
366,57.81980537,244.2898125,9.280406279,0.0
367,0.001899061,56.79016046,853.1101723,0.0
368,0.010123453,192.6702427,1.078958186,1.0
369,30.32406482,0.722404665,0.001595123,1.0
370,1.965424062,196.5126809,0.017253261,1.0
371,0.22026206,15.18879143,0.018933622,1.0
372,226.9762457,0.077477907,0.002221772,1.0
373,0.040811074,0.091866456,0.630538127,1.0
374,0.104083227,0.078395755,0.060570436,1.0
375,142.5432296,4.154783286,29.13702967,0.0
376,0.01761894,0.510421382,441.6303005,0.0
377,0.324540888,37.9871585,0.00363308,1.0
378,2.628983682,24.54335563,0.00750832,1.0
379,0.001852318,0.13964911,9.506358902,0.0
380,0.079595738,0.100969891,0.460598136,1.0
381,0.02885799,3.579780041,0.004375302,1.0
382,9.926156767,297.5785177,0.015566259,1.0
383,0.002200512,0.018187737,0.001028922,1.0
384,0.957564106,0.04034293,926.4547493,0.0
385,1.276288634,40.5907976,0.122500764,1.0
386,0.002602993,3.942637344,0.001527502,1.0
387,31.73300215,56.28653235,82.99665727,0.0
388,754.7478259,248.4001954,31.38107373,0.0
389,396.1526057,0.496262124,11.42971961,0.0
390,0.017037578,40.04407888,0.003255761,1.0
391,0.033827467,20.56003373,705.7442559,0.0
392,0.001388193,178.2671536,50.00090856,0.0
393,2.130524547,14.68113666,34.6822352,0.0
394,0.003507923,0.04880005,137.3520489,0.0
395,0.006910189,0.037683659,0.110736228,1.0
396,0.580289099,1.490434435,0.060255931,1.0
397,0.111164854,55.25339549,0.004636413,1.0
398,659.9438829,0.047732677,0.933615076,0.0
399,0.012596742,20.1356207,0.682694419,1.0
400,0.034007605,1.551185067,0.001188303,1.0
401,0.041950962,1.507348419,0.008630141,1.0
402,0.427640268,125.5635579,0.005825607,1.0
403,425.6836725,25.77088746,0.019727376,1.0
404,78.71603741,7.069491894,0.001017158,1.0
405,5.931796296,0.075425553,5.995486992,1.0
406,0.007387158,0.065047527,54.36790028,1.0
407,2.367560374,1.262911966,729.6844387,0.0
408,30.57350483,0.061968514,0.002589898,1.0
409,21.28055056,0.051560308,0.001304433,1.0
410,389.3308106,70.51468569,292.6914325,0.0
411,422.1734755,2.199733607,88.56636543,0.0
412,2.996737347,6.588462165,3.535468263,1.0
413,5.768896738,0.599603092,1.373408765,0.0
414,0.002755063,0.017979067,0.512908373,1.0
415,4.995251312,3.343230261,0.034076855,1.0
416,20.09942849,175.2251637,0.006256649,1.0
417,0.023949557,4.889544726,5.422569276,0.0
418,737.187497,1.241303618,3.584994308,0.0
419,0.012477268,72.69012945,343.6443637,0.0
420,226.446134,1.084833913,0.002815316,1.0
421,0.089244085,9.018873009,0.03241507,1.0
422,5.122721337,93.13562015,26.53555378,0.0
423,121.8096503,192.7875881,39.6002331,0.0
424,172.349293,0.146137731,31.52122992,0.0
425,413.1815038,0.024344544,51.60075717,0.0
426,0.001287177,0.127511411,0.008741326,1.0
427,0.346201537,55.38072811,62.26501468,0.0
428,0.00176398,8.938244145,1.389107014,1.0
429,19.73269301,0.031326565,0.001159083,1.0
430,0.044304436,0.503621364,2.777519856,1.0
431,0.319480208,2.102170073,0.922431048,1.0
432,0.487439643,0.109448342,43.15848768,0.0
433,0.092233975,1.761176946,0.094267433,1.0
434,16.92163544,2.572834742,0.005978965,1.0
435,0.250579574,101.2154456,0.005874672,1.0
436,283.1935925,1.530558945,0.006435855,1.0
437,87.25691019,26.02523201,0.772772155,0.0
438,0.021039416,26.93536401,0.941797654,1.0
439,0.094406559,7.10555491,0.04732756,1.0
440,320.823853,85.16778109,0.029700977,1.0
441,0.158831284,224.9422065,636.5006301,0.0
442,0.221716165,1.688766579,23.39555565,0.0
443,0.250563222,6.050640058,0.272178832,1.0
444,0.101527547,0.019396263,0.001021419,1.0
445,32.32875289,0.296869815,41.98129533,0.0
446,0.217762566,0.773654501,29.21908375,0.0
447,15.80147206,13.54027123,11.01058972,0.0
448,0.05228662,22.80116757,0.708193813,1.0
449,18.93361926,2.492626439,21.65569288,0.0
450,0.713308813,1.181547279,3.791142927,0.0
451,3.578969701,30.92960502,0.004026424,1.0
452,727.6304598,85.75381712,0.041583817,1.0
453,6.207582844,0.067827786,0.110875844,1.0
454,13.70745538,0.018651084,0.005321549,1.0
455,812.9772906,104.8852227,0.161184888,1.0
456,0.00255111,6.780844792,0.626438129,1.0
457,914.720129,1.994396989,2.328255312,0.0
458,6.24512208,1.26613133,0.019195434,1.0
459,0.005243726,2.522200184,0.011642054,1.0
460,0.002185296,106.5842323,7.358334113,1.0
461,83.71012521,13.28431062,81.15304978,0.0
462,3.205294515,0.056490815,445.7114033,0.0
463,0.002552479,0.020717132,149.8370444,0.0
464,541.7787464,14.86974345,1.619332626,0.0
465,418.9118285,46.74777118,1.751263836,0.0
466,3.589515006,30.30356444,6.960983282,1.0
467,0.018413646,0.142997436,0.025956111,1.0
468,0.018548198,21.96890201,1.790041452,0.0
469,100.7978729,0.08239448,8.064198364,0.0
470,14.14523891,51.97626688,198.4344412,0.0
471,0.33555618,0.432757732,0.003818266,1.0
472,0.007210891,0.640784652,0.006415207,1.0
473,0.216926772,2.937630168,0.138198529,1.0
474,0.42619319,41.00673657,0.147752828,1.0
475,3.117215201,1.205133511,97.80462022,0.0
476,0.035805469,5.651009011,10.23254853,0.0
477,0.118058548,103.6048103,0.576778827,0.0
478,7.93080372,1.481694014,0.027693563,1.0
479,0.004596526,7.544190399,6.440352726,0.0
480,0.001052327,11.96513975,33.08949413,0.0
481,116.9826841,2.75743503,51.22054477,0.0
482,0.008291301,3.209262636,203.405831,0.0
483,0.142244045,20.21551464,170.0541163,0.0
484,0.020557593,0.026837966,484.7422532,0.0
485,14.44243258,75.577687,245.1260646,0.0
486,0.571388596,164.8047008,0.002657064,1.0
487,0.00146677,5.620415335,0.012653889,1.0
488,13.47219871,0.612619841,0.71516034,0.0
489,15.12168113,0.037634199,16.84576104,0.0
490,0.017267832,0.26212027,8.479571517,0.0
491,1.977454769,0.046824616,0.104026485,1.0
492,1.709645763,21.93641592,3.920930836,0.0
493,34.30085511,43.11335772,0.004916103,1.0
494,1.22736307,0.22341116,27.6179136,1.0
495,0.022940949,25.43798447,32.59776895,0.0
496,90.57000514,1.269872643,0.112257119,1.0
497,1.794224495,0.087035744,1.724867241,0.0
498,0.001906288,0.059026765,2.234696349,1.0
499,1.953755562,1.69389701,0.497429128,1.0
500,0.001385249,142.5896973,186.939349,0.0
501,1.350291795,8.67581366,0.002610874,1.0
502,0.093022976,1.344558726,1.755315489,0.0
503,259.9088505,0.51402133,0.041613291,1.0
504,1.10706362,26.30506077,0.22113122,1.0
505,27.76067085,56.57694845,15.09370395,0.0
506,0.177848653,22.22413726,0.021943651,1.0
507,0.050030352,1.955123278,1.634393543,0.0
508,27.75324022,0.216484003,0.419485902,1.0
509,16.71357814,6.230567678,70.71627572,0.0
510,0.001370765,0.388962634,0.005645416,1.0
511,0.00106401,0.64797822,0.004502921,1.0
512,9.391951881,6.432895401,374.0854538,0.0
513,14.76600878,14.63797346,0.144442668,1.0
514,0.001024343,0.136453757,308.4651015,0.0
515,0.221612018,0.163557534,0.510834472,1.0
516,0.046140629,9.791627049,0.012185844,1.0
517,507.495261,62.30027699,3.007836819,0.0
518,1.524756312,0.871237298,1.370943117,1.0
519,1.689043621,7.500173942,0.529834308,1.0
520,0.624095057,23.59638905,0.027398755,1.0
521,0.031997243,0.056065335,0.026032602,1.0
522,0.087921907,0.122068478,0.036241954,1.0
523,0.045909702,1.05070817,0.058354444,1.0
524,0.002237736,120.6735824,0.060790783,1.0
525,0.071626585,0.207897101,369.3628503,0.0
526,0.020879541,88.66662092,0.011582653,1.0
527,60.91598493,0.098434605,1.312332036,1.0
528,143.8651919,0.918590265,0.026770142,1.0
529,5.92344057,2.134223151,0.582748061,0.0
530,126.9651729,0.235967566,4.596160337,0.0
531,5.152399005,4.126905842,0.516113631,1.0
532,0.001439751,0.064183545,0.001046218,1.0
533,290.7620762,60.3020724,0.503972639,0.0
534,1.901075845,5.227313792,0.001710266,1.0
535,0.145285598,0.031087931,1.030352577,0.0
536,0.709607568,1.211709306,0.001033974,1.0
537,0.003832604,0.076756053,0.189773701,1.0
538,0.001506169,0.098950975,0.10555838,1.0
539,167.4552412,3.760734131,0.001040915,1.0
540,19.55080185,23.86743794,53.02398585,0.0
541,652.6001508,2.124475032,34.02458756,0.0
542,0.001216958,143.2583791,0.059136396,1.0
543,14.78095317,49.18609324,42.30007776,1.0
544,0.024094936,3.677836711,0.009774862,1.0
545,1.451526035,0.685633099,0.122156837,1.0
546,23.85528768,1.321264494,0.008791833,1.0
547,0.00449996,12.29034131,0.002615974,1.0
548,0.186759173,0.140146793,0.064275184,1.0
549,20.91266976,47.24967886,0.004045856,1.0
550,920.9100195,0.479442537,74.55133702,0.0
551,0.003264751,8.998368927,0.342272161,1.0
552,0.039734903,1.283392124,0.025297686,1.0
553,0.00505007,1.299642696,1.792802767,0.0
554,1.087244561,8.414785999,0.023116248,1.0
555,287.0995761,0.072562918,0.003630822,1.0
556,0.00481737,16.29999287,0.011765295,1.0
557,0.166255667,7.655515355,1.846724412,0.0
558,43.85477057,0.457042884,1.792703081,1.0
559,0.812378812,2.926898514,0.001138073,1.0
560,0.609134346,0.891632876,0.375826122,1.0
561,0.022573156,0.071029387,71.42192005,0.0
562,0.003221567,0.231400272,328.5376995,0.0
563,938.8442195,11.25154567,6.682535287,0.0
564,0.012834755,7.490596443,0.003529247,1.0
565,0.005878819,0.064920328,0.006026184,1.0
566,4.403201039,24.40227129,80.0906054,0.0
567,816.5009928,192.5303692,0.013190065,1.0
568,79.78483588,2.845207985,40.87139117,0.0
569,0.117985334,10.98177672,0.001090019,1.0
570,3.021204378,46.71072851,651.0586641,0.0
571,3.78712483,20.0313178,346.7124003,0.0
572,683.1349709,0.019156729,0.038405484,1.0
573,0.07628837,21.53966697,0.317309889,1.0
574,103.2165306,100.676764,0.003974712,1.0
575,0.039972141,27.24136994,102.8373069,0.0
576,0.002243254,0.58977488,0.475669457,1.0
577,10.61277511,178.7200802,0.514765403,1.0
578,0.031739167,0.918219338,0.133916984,1.0
579,3.549552968,0.027837894,26.18832734,0.0
580,0.400704326,111.8075791,65.23451691,0.0
581,766.1740276,12.49514398,0.055700516,1.0
582,0.003976527,4.481762067,0.767543117,1.0
